time	V_out	I_out
0.086000	271157493819396714521576267226097787542153740276934815732906481217459075205494225868600309047512756746503952681116230590414286691981435951002646506632149122904070008760635216285586878889984.000000	-1333760545455449866069974292759444669108952515054562152729057020684737650730994809325326486759912158482433863623915863611500011377931604256444969593300318014929006935784279011023051030528.000000
0.086100	662006563214030758651192938545439923790671886475778478654255510437040900328512528972434726130775776114940102631160017935982992715577316558268404458728574844606776027929674394252888003051520.000000	-1602449440908030497834791997232047709920892285221091589205513677352465902598039630021193149871102155018241251882007565788529628991277522680804689811950283613073402514583689860217957253120.000000
0.086200	1271686264742382855223219761588661483446824206792245077728364509703056188110025592503454673194242300379579547063123711814393309072625791814096899230124130501298041542422853676908809205841920.000000	-1224800001446320925210509606928901609328115553423647582071810845493895106712941434308064128704781969896149586648922080262019429514459708731442504413285220846050009830321458811822046969856.000000
0.086300	2056722208686359795835889311166043765427913779741195815223126499363762865608815686389536928287056654879256016234393046244983109551828027111356344766506802079465682423650822268003905934721024.000000	659046382529693714190644414459168331261565408261101538463862767897680414119852614546385299928982742068975488803050369471694828569740241400546125279185360878108681594417193416065900609536.000000
0.086400	2776388465945324725402743198687962419510616383537018114934963444243294387952045505320066248216051241017665675294278549835360581736489404590984741454626003412134096110819763053333654869639168.000000	5355788306374004871336719922705866624736545847391920381299501601105506430058926601258076413598462437978178331541284359154786399204249332788170295238226597525496454049967569052512777404416.000000
0.086500	2817427762927958204459637649801020782042155638530106067528168915518365990864747995331907336573337451375709710876987813627540637703269319240830618951264712356486477363053697503830695338835968.000000	14487298635243858001705373931679579448785509508641369626725465794222538023553862499384979031803533738947701044137608837020576100301399796552073047740262829394660358551145311033964917424128.000000
0.086600	973168781805470889833138931927942187790667410015004502103541548899207052444656125276643304939328677595416800427702578902776494732881290213521186037990100974727545698515105198963392983859200.000000	29411501455037862355174568623897073231031929248219037729112690588353902908494818084377732798463512790600118437021684432328203534997946800354269977955839595043588148147309450883035704590336.000000
0.086700	-4748740362241805147247993772509952631458388543716039529197212928627092796290323934597326087738190294704838142549897439714140573729507139032629900741183009549533832960646900926184411780612096.000000	49821124826531279246690343886479910165318157413815480049778702102746765976563537873381962323635882068146988091945892695874605953577503576922636931000982101519662277258075236132331372675072.000000
0.086800	-17106783185369912331509935437945801679357175904688263310690897265546885900957697416110194107082162541364361351592975518094984410138709269985350826224351269100733767378416697254203821662404608.000000	71066118755109573398382061963341496198340478787290899008579003409558799528819672021769406260345665855171819957426022146133110656204981868202998200775264235518946046839152917482977749893120.000000
0.086900	-39040050919921874815970231909127866367998361057496393463935076117167556678855452721548630334566964373420693950446548489502741396869775521409177677462012463861461620004113021383250498988015616.000000	79843311340865756419023586470646227816524148328658143906948428612291031032505203805163273524039736346064360908791263359608331167153697470433403963548218257360556807330410665896963133669376.000000
0.087000	-71940761999236423490987065537431475469687936258820171040245589742523413046925016115430961125115241910291309455883517043821411755050984580603916689496225127840287136628308357676820049529143296.000000	48411941512402973949074247551930751747689365346468047981811074970226006773199264308574316800300878541146792406775260757241479912110501329706849730971813484927487304234984170557432624316416.000000
0.087100	-112001900647335581686224782824117092749745436354377657232288342136985589875411575724748337930482790008372027203831490173767502051060160578924449253667525302516722547568103701852699719901380608.000000	-71207182540754392729139125908149242200079438878899383920684550393275179439640949416229731343720901842100899046284725949018363578982168731476061564930174164542133304710397698036565152890880.000000
0.087200	-143834529554401717022626566929669560706189631555486410354469943496868700791470698277816943548925797118211058180036773474193385222444299498453642820604670728224851042597881674839729967718203392.000000	-349048964644008508219555319324094704666836149399180244741138469824531423866020284976782575174725655692387196378225808792681152978377144521551755846845172106033866961507117618165624143347712.000000
0.087300	-131047049234567493971107008670764284144967423709982985792496688744000261317507728732682826470562464090702451460922669382655999036557828698468278914383316622595639338164375353795129373714546688.000000	-866859837451517742036008094385930921160376372947287592435386788661237239292619645179336400589959180471802020110367723932817672633746161496796260322887919019951327770039870637783693486194688.000000
0.087400	-5054186946571105912674156048896249955652891071291280820445275542887618730028842112025253913342433644565933762361636671779683306335869474385948536394558587021683053153665964583551925254881280.000000	-1681661921764065530095314264706710750869377783906843344118171128533313636843280520162499940300852651363286144330390893608975261022542478389251997594078101587896631893597735554660296229388288.000000
0.087500	343186135526538047338710850092319430455256372846135200463956377388839636454265083681708766582013449935411425751869178807637769557446324371757223578384609015655081305516282107363051337668362240.000000	-2743230179005298021702433816982010581087996226110807515154066116397196597332616916611357427698085820772993108576453539031159121496139964247060462355124048576116952234418633118786119591264256.000000
0.087600	1057686645955366320663240329354531841520333992377599840197568500912318287255251448363657426607116410308116110412561623294915387083769390833028269168302665755251096021929699231764266077728538624.000000	-3742777925203322346191877943182192542159599143059787304842379256150268332220599812882496173715173892234409494435129517336845355229585837730619127023445203400365041599486472205305813112193024.000000
0.087700	2278134816187461996161723917688526961278091645087917881366139566733657728159557549809356172360954747232647871253520858497693971550013745442627982407042863718700522916145202767556759389426679808.000000	-3878500282715056796104664350478005841621033946287867340339062282984886716420117996379451908633523075143079442304797895179075170916217442314866476074889842613657021734474755488582526941790208.000000
0.087800	4035378548497875326560795257303209481768468515600954522459769274425088682690062188345500012069165444619899559703921949683768827706866727178996649991762699658595264733653543569554341901723762688.000000	-1556448759021425161800483406036703626809136462182660033166332023918796697191917835945678916653369017097743543196599969121028007184005508403234239254508097015255820431490279457864488306343936.000000
0.087900	6041046435168122233174058109579985562589394139241340310024009208416008589860486134583851179238394263921943160735982250474706549222992868639621260477515694052616248787258796218730480116732788736.000000	5877809409294093882586648167389109154890079032070398271320888628433518469158190542411198425589978029307629678296329075899441421467296810685829192650123027766271107747346389893242852305010688.000000
0.088000	7333605489551906590563637203683516984785975648091443903447807597495027263796945481113424317975846931176590239390278745116540103460387166329594398025472209184783722724640453171386205980923527168.000000	22136953696703163592773615673062584393055991857431359076501936683336621857418252941882961813519208674958760525502058501778820411981987415628901282498788833225831870025070774613996190008606720.000000
0.088100	5777409090052045654510842340721378066411517787706267319195653055046862839675263364147185013903596502525974414018325077372031617409564202654173881152069551866558601942591778369532799852214222848.000000	51250894527042465955742047098602209114421112001719085432638147941827353132509303256551528770225937583320260135782712954971043419366712804532458315338562097872622977924689541405578370547187712.000000
0.088200	-2492606815560114279217544520640241483139958152510749223501857599454848717229552667576002432446687885423704215802907400368916888409831756322840949463828140102900991051198716658564297467659026432.000000	95318972544052441824727145004218447899221495953004467623653751740527200268831689195826645700981778355755656018344080202267975171545393169302323874781205305284833047728808785496867940358684672.000000
0.088300	-23389312268721091955860420221851915262321790120710053459667638471035445152592324288726446249537690169973161124424194849155330923347284570494772241495058532892669999874123797674791322766360444928.000000	149700399518334963658604056244863707044061305883712532701525308873329067246753447191710327208007637027380980962675988593642970589582040412994144734613603955335782196518458468064330530403909632.000000
0.088400	-64322442280341352149091796533076185538598542636844516486720988047639147478960237894495607717111343654432739631511316025203133348458823797370181997469025047815457662075585331600909680053829238784.000000	194535415324125421594140370533804403768710572660857071640083301829216524466513186088859365700293394034461517681803465542778285391778844009405340240934765507031062783726205959659508218401390592.000000
0.088500	-131651671423009760611500053808034042649893087321798309520615414975910657761160533323772767583332219203463838087828293580395915595045620019880827989648559529926682098216084240054066296758277767168.000000	182114961817659290039501762499202689212769955988400292229798719341512459660168241573059084170837285222024189118972500652397618709442361184908199013504746992087146196565607592953622161168269312.000000
0.088600	-224447151561276207241104131366936921156973108229243375771466169921200956608574565127845689040517990707464397321192766353300245524509217387874665690461712727443868713894542860619688573078496870400.000000	21662497489092831124821201750493683549830894961508562402595342638576207537365724438353971773082962865982273392392620843176512287399784534127143606360262117417530255731490677066673706021945344.000000
0.088700	-322479818355369066244578437370359959721666222729885539403600039251999443219655544919363719518322394186290282370760186504605393258259933855843823407889053079791154530073358635789353363126033055744.000000	-432396673999550168171951983671327186901201991127803302331405622424249051729297502280100900872117416867588152173340363011020530120673585084021959916149347231014114596876410464804412321207156736.000000
0.088800	-366763768920200390445502578902983641376915882752632200415888878795465437112028747142641614934482355296356581096718623363115605430630825847923003430476175602390784650140875818813327347604179124224.000000	-1374477550156288309128155500858569782254913010406435317889313625817021778868618653748788204273755195990877155932241112378344008528630103285859353480397762773093083510808887862660869422061715456.000000
0.088900	-233232516354390604218876576224348339661479798396359096459941580964624542143338169829546625411233854814627326208873550974953858932942566107420684130756685179411757704179459171583231893711899066368.000000	-2997617204254387282528549418366145255866326888121217135105677401599956954247821656406311209713334610026424314134163028941112965074208446967789721553719690579329011224462767658592396143734292480.000000
0.089000	294090852717610709674997331260283651100364985578460439858553502071403069874676057179043577429988335401414003373110437750134207601478896574972867606681297929821690211232295657580991382677381709824.000000	-5357029032651695376516304499918081697968007515659874702541692412705229895989799154931417075673404313499431865264285411848402562191301335233561508887058629692868958256245616304569144545883717632.000000
0.089100	1532676423152386412824526949082008914959047170529152875576472055064758321654081042835040676645452329234804054532062025592567431673679959400794544038441902757886187174617446804053047528795356004352.000000	-8092482901563989099538682823485679490186803154803766993144784574888682811825626613489319475538437597664962826977157408068868768492477173233414714228090065368779769537054430653853117562612613120.000000
0.089200	3857225537291715197205800600293896648950170535694393616063205963806774244638560635974573852730237074870336687775762832000841785200095142833951148730117514670569492133659019946679681040143372779520.000000	-9957208833474012560401100053275276950836123358609131701811252978020373358308397051564967158660310473637414880366104573396983628681532732903339819384438548431229976819623592956035566371002646528.000000
0.089300	7538821351470353773132138492323110302415168683243609407357045184533763475621280226593141238131981101940152004211742873067576028176382928048855108236506644534113072652221928492152018852869962727424.000000	-8144577818370866873424453340288235854569017305840764332330458580257057252261166966409397718394805063330198883854243553727203007073788239845368453250031100053858511886941495672774254242551562240.000000
0.089400	12376783960076934135650032591988396010969764059238817376705883994059336809820526056157283181985898636088338629439923725640954043776699508083198899347088707232230794320668290246498872884752182935552.000000	2470938860710575183772535288351425795992859865811621022409763730028040836879467181265066306472548221667010082376580074922283734524624110539058706664002376307065792144138584426271681473308262400.000000
0.089500	17018998347460954005701014020435905366271145427951751978019296333498865025782261647521906380409106667150439954729549540941739707750525849550316525818335031485095418734872684457209113037844099629056.000000	29800242232148307350505939714013500373434390614262849778956982186891285126544142875102105132217735797975655956111553626029839098533880590035135301718529205430503801406445598553612542413159530496.000000
0.089600	17901863860538797430425533425783050518537617984858177916837172668715544980213220618610207221562894571671724792408680140380722859291705860901809636058238154090492669928333056522562090514973666050048.000000	83881640184451422575611521580838857929819429263824713272580627659468842346310588086371762336301629521833844974808859126612322444738528053206457153962541401284922678972676370837813866454428155904.000000
0.089700	7885632097335926852006530459311789594155544883508900273947895416049386008942280033190466952356563576474769194474070773835503795932032129333054451431479809150261989869072426623629425607072024625152.000000	173603215009189508936979447216223092040987535780480124258946193152026763829000416461886852721552599910750655864233858498163648346829861444293637936918453954363455388423152855621457500322144452608.000000
0.089800	-24996024322355268892133120333142667617795762519889582650847953052171027370818362124731264461017925659326665664936415863271722481079288145210481932276817580196334345974952561270686991735361615429632.000000	298533624592716426347989829555550689377016035023051999335041526671526157079548398437483332084870437389413030022732289704414429953083035277953190966697913343676191407462029757598382768327237828608.000000
0.089900	-97605539580152579128885741741840355075898773719693924085572990360354324077143816211785807132010467117501917932458691772213224372887180996882998802700000841479868612036429843116074195749619003031552.000000	433042089291590784575164113985559329767737839263922110399534179533254726805748839741796719073207140733521247438398202643213037207344778139280247255892752779631591557552119616050379441790345281536.000000
0.090000	-228491616340964367145710854340653812285733685114652546406253586282356721846021700374181476431389392634869975953159832545826496682290471121728578622703733794261761207930696856191845618173009912135680.000000	500348520973517239278307087681145056418888251623274950056420356521370781848689045634740311043304343649330261789412132203117805392212992548971872282167856914557042704704387060203515683931529674752.000000
0.090100	-427935731685849151584033720782272513422365985956339032831998801913294914450778834217749224679541500645089749297647047582090183944307668910243190404159905270937521723306343102068857687597661091266560.000000	337042145871622866153082191720448685230838664317652373597080178632062475217755235322074335124342365456107092843722444515954638002324861472063968483526691462335127601853401821327815688033010712576.000000
0.090200	-676459400278208085319442637384941787195096439740675801763863173729632800873067230120302219445362352637876909325236638681383466765153171951199248089820627344233477339587957845358814119288567561715712.000000	-343839287304131943420909603790325901872851612570650744613206418885804354194349276114183936765612084037783548389901469073853084710216110448986658814311298163763648348851389916915026098438635782144.000000
0.090300	-886684298872435158003037577334675816635457755169953502014137842867891494428022576229743019257619225165799281658219171478836539677125238061308784855183467799903861343591333839169160224579180856082432.000000	-1968029259115482215832069448993851676838275015894904476065919137452338000855673631023934087392690297093129883567164292812585129345736317947017687356631564134609869538055979911318711859638377119744.000000
0.090400	-846129994420223438437895760428340106086097155859454912556330562929226040794092467278400714165542170171187244065148901382804358170999419121385422131050038820633046700538123617027814866311689478864896.000000	-5045306502046900257326703686021269800932497431791127521055379427067416060873571403161700645787783735498620241497495453159534509159862049183758980120170325398076161178681608405398300648649294610432.000000
0.090500	-147578637502211693700115204243109178729051830939849857030514003064344579095818389490907394788205120757676353732378982891654197435059276421941848823715182585637432518404465751467093980779358657183744.000000	-9961393887535018007087492719507984403743205135535849399980413874096096177357051787035755585053148910933363479450713373963564962286381636539180844214392115710895483996707265844862739656147988381696.000000
0.090600	1866220656774996895682314050895922147281020410922156605166099451877509865122600306201954858119468682340531632711970798446231294626640743039369355235209288443911495551724637392903516050994316424773632.000000	-16494720562040690605118620821907453149679272734598266025553572318493422898782036947132486186292400377665978559145404787553136898502772416087879787149295019940300896078728757035954188389722894630912.000000
0.090700	6080212714189726752272942823982922048781295287220400357462073676080178108712518893995323909605267076251292829596821270897657506441134766205343346855365571839672772844905908834872756283734428976414720.000000	-22915961211701564835456815229558403915440252821998756197488754096906789137807697866482324310536977717456678900623311818472616947614372875548035626184497542647427770446520867410254525319143726514176.000000
0.090800	13387793264206611542876570603589010031341000891829150637454074264088386851471683803629704456006518669538014031458678811907502869669337304935901177325945624437667808385264309345226318670417085482401792.000000	-24571327147786464129868753829202965400131432264263990965547950339939211269577744945147836884364941180691963413819911687538372485641209813949272425954119117627021937061545691244330143359288018468864.000000
0.090900	24085066946748212881533681170555661315101621058730235864055394315995886687585841507651985810873241053967965980877159411674273830958548588996950763960864030246146263680425897661545853114682663841562624.000000	-12037170648055891401094333595678593822852870575515748916368944068362134878179487933032589055191290650803522276124311440383655994237314048750784249082650820746774805623275279897768792945165808435200.000000
0.091000	36628255392904934330469161186284391824884908856990015826114176542070521418853303147162034223103605260836000729401047262239901532233736369816624123924394500872174284538614536714375315518268230235848704.000000	30616820502634615792322011724012012944314533298554072123465919869445753926474361145022095049951023935172931073129083443098427157466378472275179019118952377180030199131484905840987920356505674579968.000000
0.091100	45511524201899779047404444868475425696125726312050433168047398131375590708306856562401378896405802495930567749375162262510633421264734579416056992288091800058339138513454006443604394079342324904624128.000000	126061198718666566445556322084209369789619429854849866021133615082929095548864931322150734571065959098861213313760627936681440565882482125469815892184407363855103438414178847284619725693783826759680.000000
0.091200	38211909552969107160936007037593179081676507429144401884915970746125053311336105736984628895162179228159525660092067196155090897946937240240625394389596499470302368064514334051819094417773045343059968.000000	299665123338457935889768563988847639183381288130069383128182571272026287339636866408344090574364102879568283835172351055302858868623495349968121394467096632098740601792361049723306313626479983853568.000000
0.091300	-8296695495472536155796472155139443959793193717721152070691342146827973101761548284009075522121606257037337253408034503663799136455925025600107763634530795575487885135171293120602186923079057553752064.000000	566563970327013328208408602745574979118510313723268929204161722390289671106656211274512152592166785783199406624711442582030403575129073986915114371740833585222075050724094729625225431116137145303040.000000
0.091400	-129787812436713933334022599137160842343314792755354605235520554116480760641345488132963405415309484601803042649990546351499587871044572708463655344253127686462270924832827967185860896537410187279990784.000000	903381669499162526696883685865278046570934037702902674232026472297483024586129371304865923802529990693039275624794090313430849356535510633351105604797925730915592790014124907938499270709906243584000.000000
0.091500	-372070582097670494559616349237375054027549709407147878489688785562436888790736050384415231731766966985417637333293689883816404662997647676878406158776790428205089809009655898420988862103967781422628864.000000	1197603937026319194865094979393462304605133324584786729202890510446161716129760973688650826320941182220456658582673120138795314353283009272767454345012458094983409204420905494247308929322324494123008.000000
0.091600	-776600811518850368524653234844746772868111017116192851400193079753109886347135004304674145180265679500441726483174927330432751690315323303087637487062816579369167403534804273986742532100531330419261440.000000	1170959351630954583710678092368958390832105132042421467168663248072719457667994517670987844653534261049400778982300468050445726483103269885345404115874474821067792613083443067524976513942052061315072.000000
0.091700	-1344134347908154238037467353400344929343598387160707098760430499547536901563373446144652925767253398620673623382943150925666238238607976403110798864196217625092143524001602161548971007605811613767041024.000000	284890589069362272380354065055452190991558514912630483090540012832535389509663521330371367588347113159170902732488468249508063853827339742223066291580138192498590559480847733548193753573549903183872.000000
0.091800	-1963542532259336838937613353126885391485205781046799794250721743233110694912029210190028106691918752613217917583459102086184473281161530044615850364006341223836108587254556988313303460598233300882948096.000000	-2337332684237608501938961594518673740892000561581920611857556983494006749398233275463639729655825984128327272210215705755220013911221761260837185835793273027474721423078854478036320152283208275197952.000000
0.091900	-2294740944817894266458870734303833640551080164672400716237917691347666492049947337205909602353928608517239426404111817000826914818054722862183635937801549459996432950504388079712943611891797990127435776.000000	-7888879220759735636026552680959543074861387474123193316640067821172282431941059470612134057347221190365614921423268002951275505830509643885083451272829118932851845710024859925613093355665549864992768.000000
0.092000	-1607366500833740066089576840848413549036731549698151749742564464797218254769611611629602989201100678566358912906912687965670146831361446028987775212483705789637207678787867520828549062246995281192157184.000000	-17600139035438519240233895760154231553236921796540043014497446944059444194451314314113404874680235635569216805709424200438461072912763514537074803057887180924668720251976358153480421737206571889328128.000000
0.092100	1389593089535226150602532664624708630833787620112396657300691238639115208396855967297651343392974407164427247997305661145686817685803845355125778493428179090985336400962819260735891328265898230141681664.000000	-31948906142657902867127331761400001825425782039977016077604561229430433708650844011138555283945714526872048815467619042470142318142960123470071516218240152834364828238797734305236882741947752622587904.000000
0.092200	8624612323228635910658639816392339070545007339197378286652866190979004385584550264774380663146479005597759148989037731542650794325308791617155224310759385034202761840439043638305858740163938413096992768.000000	-49021986878620759371222693544711617560084703775478282769244635104500208221476889148038846955302103868476423902894489446895001838607724046054640222813801544742559861937823439500396486068515301719277568.000000
0.092300	22431114724286567486164204484272152725022461706577485704681347585632626147850578471595368265120429924254582976654817559428116646555391375393654899477852684256432907620323717296769464401012759571141230592.000000	-61692786337699114002148461157667831296574655915903022156254454796300793156650863816285668587391932379090686742954380148003667911141697895210552044066239063616239829173459441305014414856255168013402112.000000
0.092400	44630076346426638743091807562987806182123864173972756730773175022510124961067552628816758998881924608088101638932386702042974751420273904813817380214775622383355168492056445528067904849454255012027826176.000000	-53519288789830713873444855559458648056493745426488726967874313330340715762200811914244281567601759588471995629037235702366165542598065254643946851761773468674517062944149803749435473315858850267529216.000000
0.092500	74375793321985821166978562840173158052806093675382835160599246143810912759462967725498042001998162428145484623956239003359507549917655856500256801535858776938036628252089346134515077545622370052246339584.000000	6010481438247255561764821067954449277081119931640368699788167467719405273683887337238399292151062303793225495262868908319878218393450907915671965115841895637158311456197062792547218748579175416725504.000000
0.092600	104113523573178412591064623609894641681727361464513267905123985290918497940803621985705456755383191850599694164760559971804621615353256258957210990095151644132754568189154695437742014770187752948795179008.000000	164716601757955603719162778682775784986280233555821207185593686865278772945050796845822898622263283674482166850723658247257036133257111051687323170404825713537819125411952642240253900428134270415929344.000000
0.092700	113178199695762096017684427343320098460916048804629626769901798364879325161579970298589982059438969173069389786602122033361764161918619025963227891759315864242390804446733163221912976039416685727552897024.000000	484567651967466254983387348696458736961109761668953009179434504676124783264507202601265816186072414056363051904674822180047937995602697936179171279260104391334609188418171016571733330230759978954653696.000000
0.092800	59384188742440899801406379015390850103746993822055310428557723164511171615187385331634601139501797549768151694371406827701339598686777435009606232846957944256537090988296504808035163183878699316034928640.000000	1023210350479970577406591317641720033792888505698444496676022899747138031415178169924307155452005013205592096575143179214628653864114847672049297791208694505601866924429522611580647051422143440725475328.000000
0.092900	-129041222298202656897448919556216782364972839827748750665884329923127321671669076246875046399430035581739333420441075517757163620960346459934658884666254634235833398831173134961568193440277889313960624128.000000	1786433879410037118597183268552922410871480767465651652890696270019812383005168679490310592711364686352169622338041454175326475214946216435537988082663640490761710456420602679526147158561874567504068608.000000
0.093000	-554982123132877933401020184203407109336713063859854667932478609761732791356570383956613846600351980922149078370923017710950594041524405763004681926967882264978606331307947680792271900070059715964193210368.000000	2634119174253389593405815179526880229014908365584599452677563519014885953327755117086748091399980709178511659905907281800507484820219837808356198062751564381526438175595670117206140024281683486520115200.000000
0.093100	-1334999502407700230064954238666929378429971865625249089128678609226488952414004739475676068268933196428440112943149951906280430518972514496887621805011364801591426751869640741439780610088086440779569954816.000000	3124230901634930108344869056718720497947346633926435077835663944920906702909032319325183999152842912931061999294310956542657208535450859216829591551804714391987480989815061090489612151705557946012270592.000000
0.093200	-2542130732918188257790217410073343403296094003453291826243256099615047565298300135504924295038519325415304573892026357625889692665702617554137688099845935191547230629791105417809628442897140800004798021632.000000	2295626251807386703665473183359384710011163777782479918957039110143580762119194189784198562101594960442902074991106935122287540155928621295397535622193647524857455283025805070801893167329048245460533248.000000
0.093300	-4079607340760641042186037193705143672200030225235942557155191758858682444379046732566759759642577744496322293355397755556030002032732592983565191941919962481773104848898889659861993887273144406977835696128.000000	-1565713034392555254853392951576249071025572601825612728954392694618415535466859071040527788097472353227021043246634161128627971117626152415849481104762367382729411855545478287603000813820255283336708096.000000
0.093400	-5453253517245801647236732368846199904682984900603043263095623206351615064440531448608282313114363604173118092522714440568085693923095800800120546846474404275139508999301115735285264236590953292330591846400.000000	-11043465640805910370577984835345785822603067252917736001093968696667338008631326370338872721218398880300685846029561140286133837859400564626732917093483485122082509093042628185318368766087164018212995072.000000
0.093500	-5424720474263655841563578573154082164464546916358353425660813578775769465164535435905976141523241453733108018325429600120212315238210185835671000541292151248982657754915184575300466023171346224956588425216.000000	-29306576493905040313920469919977165958853971862643997377074696926003728538341940121787577501755138832169344847401690581643120004756805827536528347434588555927588086853480506638747272021533602636231606272.000000
0.093600	-1579483902309963728551248888112726670723310689633845038899922920780236576847463104941706533710493332057393414385254142985508387276731698568515123229795005546570615313015906998417611287360055031799742464000.000000	-58924687790644989322311073977040962482326113701966614179837191652644282548340282689707260382894567117382321171427578653754218980979935977950852976094117380866506364796022824369885921400132285037967048704.000000
0.093700	10038374428111931301610511337391738006354863442661906746940545372301995420584844761042981243553216957251820298160938708483255516780616765250775327866402936694709276858789147828606302583186520259920981393408.000000	-99043209122943860340307753715477660055162479278306097608578985364019351351331064012079230623982031401776753200654401877438796641032361298848835003155539682680176014297122710869924579993083619143709622272.000000
0.093800	34855032340438560808493882788248569108945237257157730997007796652175197881163263358033970708469944575627449759399589240383929368078623568027794471170361577383127463197920434544400271228033579144837196677120.000000	-140031934766217366697131841874901961803270502217734437154270411665408155442223724143003125610637285551250218125251881582479289490908627006926767304179078727447056168882144960390149069183833305526919233536.000000
0.093900	78551282225249930293018477932844157270988653433852613262396808333844596636151129915514102850029605183730427646817457541022611492815866190776697993456642673568140952222172517817887118041861143696261513216000.000000	-154937243285856274312187857867308086844695437470497791862929567915633111772577568147418163622593123065001185840390400514919896489426313143974345552331800578961927829479010092235458101023515002163112706048.000000
0.094000	143559575503657495317200154199405667783796577207332296379501385324565885526397578339504755908204051331908162076685896132898861824883124776548108643866598396392068922495729034066102874445944268299795852951552.000000	-88124515703579047469359068458056255490337843790802683306998992968939081806659892871840511148136422322329683825514948964200519671971341117648411362328059985118295745215029449856696878073921992735345082368.000000
0.094100	221735339401760472645666276196907464671383765101811817991432744712405365145989250584560892172968282110240924730713307112391331091977368773529091698836407405450348332609907320022713753693185305642371819503616.000000	155880110947637181671076900198899635228898648820599369441935622976327116936850517544772850348136796749691600618802606528090036180566782257231717062889820725702140377730115936682409183142036655410084052992.000000
0.094200	281650041038403156014554737291006393026324789481129621372978988961340469154228191174911276879246769307473942908634809474284240469058207452600483443526867265753133236739205628981371826347114842911236564189184.000000	715253804043578475341088206213359316740901188584222539956319207115706520475603773173871049382832145564794259595044626343068976211921883063860193546369205153818232550068075532250978762232573647037675864064.000000
0.094300	249993015628658921397719044891565050098347934704408767452301938459118045080203643359495216292397564736397294878368234465872594539034528538184141145062654059091710609323282615170833475916827541923805874094080.000000	1749058350400822266946141701362213225139874761776079848884985040499378958073861220210296360297161630890558481501481725848347357006425940258081333139508034758630584354199255739077845042691968479879434862592.000000
0.094400	-10230384192904460015122282715390644667880804388900377475634482626410378911988241216219914957778363627692511024280771208265667274246756271016782349825428410726891639794120402165038410843307159398591368265728.000000	3363038601961043778407973155289128799794138552165619649093027474814431882067193854245413577860594383393980996446055135481813239553294010849914144208253356923382154244370272893880868439495472932223176409088.000000
0.094500	-715126086348499005361358060041364532593361988617262052874470862726329256016016342017010094885866381936255541188299143311710696727197916020031487739474667513058541122776241600868869414006761913195556874747904.000000	5443624427784812330894863316744230762069880975558753731356639753009959299635506280557853667894028726922911699820642978076517588773778267578806326593663855913081554818663295212986757352750762966940502720512.000000
0.094600	-2147183711448876514449231854594868028694907571537916881652426022820651790276901298329101709461977509018206805064814802998824094943895887759290799443530092084643833376935335230617373990570043286899478730113024.000000	7356043681924283422822576561670450636232377291356865903507625258138206481049131445005450883875798580043853335734344412520885718140759803481254397162241074423479892956279765181716615849794950712982348234752.000000
0.094700	-4574352691620135881850131338400730835165317846337646604723657510190262321195437808224703402480415591971093380030438080196343408749232912343343037332145253351912340526290810355737984028966779700471035106164736.000000	7480271584275139836927552658318529069219531087779809949009493762171062949452526139827982364254531860399906589227887946362012292401564315038508408576462124964150990568142421880976230624831359772590595899392.000000
0.094800	-8038722893185849255161505911863979207001729079290387038993582167938307062171532164869330079115918933262578644630712783109750542439708564012629880887955490552845766892379416234401721250902820180593902413152256.000000	2625539883571819138537190248835514209628431783206071684453550333735927025356853932458566533668531768502402666177487521603532914335466593744477256568806256145743369889206362329601327727545280587154839306240.000000
0.094900	-11935178241090748364530603452765895824299327541001799793681737765219203895097432854888646268039886017616230473148062347219662151594570188023215006232819651380476419461163651461117863895371598176467476505690112.000000	-12480837049999653184136029499808913965122778806498860042129253897089796791830335844974966183833157344606519380908035883796610869848265267991492647238935732344407306152955140712862881685851822894085591531520.000000
0.095000	-14307994789461975395106696014325093002312913921181197561248097570967908687643008251593023724054200909159698165118250760042626000488943185981761625041186823171520414933842146863193419245634495474895611693629440.000000	-45146314875188501940351104354408252738436133697335224014676318685448199957177163647059721836809924679392099194424419985920087284597526380172771892856634859095407084852075454420456640922622538191763673186304.000000
0.095100	-10864177019406870359428158983654952421480324669142532377452714660864398812795468793306630591376792850201005700403816099599437689444208346198117413611697640985167450669317784147190890104384414358775350962421760.000000	-103171084150227082503222407812951042256857705105687181809134052094470293408339956142170253696080344444186559711024303939746812825031710008315927179461483529561270929689275709247529955229517169057016829706240.000000
0.095200	6103058420470936114014985123552994590623307059900704334233003449304044639416405066332336760544498577942502427977165768697309183029710504335395585183002884655608835992949861799485622334106494664748305406230528.000000	-190286713867883531725440612639052450146127651533587053630245470029973329675282905317928033417694027031371138772586301137115280179626517117281388554988069152181048908243717025597962343089572891117855262638080.000000
0.095300	48289064818142923738716460263324919096969943805132713261504934495752240431277160594224829435267571502806011299605094111373782156954384896226830195713928503230499066390852296662855223344048397879213707747131392.000000	-296501204992662942413485090634144772691136048538326303685769303556885933251905310354475363319427991793535146360946821713790486861222214156139830199617632930100416662123135227750900683396658445923389135650816.000000
0.095400	130180592865840671849018189461607071064482459889340877495580967765920638769919234529477375233747864975490028749001562961206503551554257095837379279036113916349320899409074581751801683000724304955559134751621120.000000	-381212239741946173665689228317638272875137216831774968854677572070081060399212656580280023622293407730841631367778077526580741335434852816368758536626684761053476292815246565712201311614336515199999961726976.000000
